Inventory(serial number);Client(code);PartNumber;TID;MID;STATUS (sold/rent/repair);Start warranty (Date);End warranty (Date)
1912CA8X2258;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1912CA8X2305;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1915CA8Y7073;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5769;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5770;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5771;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5772;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5773;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5774;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5775;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5776;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5777;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5778;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5779;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5780;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5781;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5782;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5783;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5784;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5785;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5786;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5787;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5788;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5789;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5790;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5791;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5792;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5793;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5794;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5795;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5796;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5797;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5798;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5799;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5800;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5801;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5802;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5803;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5804;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5805;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5806;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5807;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5808;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5809;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5810;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5811;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5812;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5813;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5814;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5815;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5816;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5817;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5818;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5819;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5820;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5821;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5822;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5823;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5824;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5825;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5826;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5827;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5828;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5829;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5830;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5831;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5832;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5833;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5834;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5835;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5836;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5837;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5838;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5839;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5840;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5841;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5842;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5843;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5844;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5845;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5846;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5847;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5848;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5849;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5850;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5851;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5852;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5853;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5854;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5855;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5856;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5857;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5858;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5859;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5860;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5861;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5862;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5863;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5864;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5865;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5866;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5867;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5868;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5869;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5870;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5871;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5872;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5873;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5874;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5875;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5876;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5877;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5878;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5879;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5880;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5881;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5882;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5883;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5884;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5885;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5886;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5887;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5888;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5889;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5890;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5891;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5892;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5893;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5894;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5895;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5896;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5897;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5898;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5899;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5900;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5901;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5902;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5903;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5904;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5905;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5906;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5907;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5908;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5909;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5910;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5911;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5912;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5913;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5914;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5915;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5916;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5917;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5918;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5919;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5920;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5921;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5922;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5923;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5924;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5925;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5926;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5927;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5928;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5929;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5930;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5931;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5932;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5933;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5934;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5935;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5936;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5937;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5938;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5939;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5940;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5941;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5942;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5943;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5944;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5945;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5946;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5947;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5948;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5949;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5950;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5951;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5952;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5953;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5954;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5955;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5956;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5957;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5958;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5959;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5960;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5961;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5962;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5963;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5964;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5965;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5966;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5967;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5968;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5969;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5970;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5971;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5972;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5973;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5974;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5975;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5976;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5977;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5978;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5979;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5980;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5981;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5982;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5983;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5984;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5985;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5986;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5987;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5988;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5989;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5990;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5991;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5992;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5993;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5994;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5995;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5996;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5997;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5998;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T5999;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6000;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6001;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6002;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6003;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6004;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6005;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6006;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6007;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6008;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6009;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6010;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6011;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6012;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6013;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6014;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6015;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6016;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6017;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6018;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6019;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6020;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6021;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6022;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6023;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6024;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6025;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6026;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6027;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6028;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6029;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6030;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6031;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6032;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6033;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6034;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6035;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6036;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6037;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6038;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6039;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6040;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6041;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6042;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6043;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6044;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6045;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6046;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6047;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6048;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6049;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6050;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6051;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6052;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6053;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6054;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6055;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6056;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6057;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6058;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6059;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6060;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6061;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6062;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6063;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6064;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6065;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6066;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6067;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6068;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6069;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6070;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6071;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6072;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6073;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6074;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6075;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6076;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6077;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6078;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6079;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6080;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6081;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6082;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6083;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6084;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6085;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6086;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6087;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6088;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6089;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6090;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6091;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6092;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6093;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6094;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6095;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6096;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6097;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6098;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6099;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6100;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6101;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6102;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6103;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6104;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
1943CA8T6105;kartuku;VA01000175;0;0;sold;15/05/2019;15/05/2020
