Inventory(serial number);Client(code);PartNumber;TID;MID;STATUS (sold/rent/repair);Start warranty (Date);End warranty (Date)
190062233221039107767030;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190052233221039107763055;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190062233221039107766645;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190112233221039107799651;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916171;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916185;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916196;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916281;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916301;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916385;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916392;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916570;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916591;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916765;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916791;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916794;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916797;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916816;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916833;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916864;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916944;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916993;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916117;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916538;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916561;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916566;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916572;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916625;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916678;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916682;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916771;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916795;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916868;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107916955;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917077;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917080;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917155;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917261;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917264;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917313;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917350;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917383;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917391;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917421;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917440;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917444;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917456;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917458;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917483;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917508;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917511;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917534;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917538;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917598;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917604;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917623;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190452233221039107917677;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107917746;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107917940;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107917944;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107917967;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107917970;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107917971;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107917992;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918027;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918028;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918080;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918084;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918085;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918114;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918117;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918119;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918121;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918142;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918143;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918146;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918147;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918149;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918160;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918162;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918166;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918167;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918170;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918198;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918199;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918200;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918201;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918202;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918205;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918206;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918208;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918232;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918233;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918235;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918236;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918237;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918238;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918239;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918252;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918254;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918256;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918260;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918261;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918289;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918290;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918291;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918292;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918294;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918295;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918298;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918300;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918315;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918316;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918317;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918318;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918320;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918322;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918323;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918324;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918340;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918341;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918342;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918344;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918356;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918357;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918358;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918359;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918360;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918361;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918362;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918363;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918381;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918382;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918383;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918385;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918386;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918387;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918388;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918401;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918403;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918404;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918405;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918407;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918409;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918411;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918412;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918437;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918438;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918439;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918440;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918441;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918443;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918445;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918465;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918467;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918469;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918470;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918471;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918472;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918473;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918474;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918497;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918498;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918499;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918501;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918502;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918503;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918504;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918519;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918521;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918522;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918523;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918524;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918525;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918527;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918578;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918579;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918580;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918581;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918582;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918601;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918603;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918604;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918605;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918606;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918607;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918640;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918642;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918644;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918645;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918647;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918666;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918668;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918669;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918670;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918671;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918672;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918673;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918674;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918676;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918687;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918688;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918689;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918691;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918711;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918712;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918713;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918714;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918715;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918716;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918718;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
190462233221039107918727;cimb;PWF32210392C;0;0;rent;28/Mar/2019;28/Mar/2020
